ID	specialConditions	Go_Annotation	Go_Annotaion_Type	SourceType	Go_Annotaion_Name
elfC		GO:0055085	P	IBA	transmembrane transport
elfC		GO:0055085	P	RCA	transmembrane transport
elfC		GO:0005215	F	IEA	transporter activity
elfC		GO:0043711	P	IMP	pilus organization
elfC		GO:0015473	F	IBA	fimbrial usher porin activity
elfC		GO:0015473	F	RCA	fimbrial usher porin activity
elfC		GO:0016021	C	IEA	integral to membrane
elfC		GO:0016020	C	IEA	membrane
elfC		GO:0016020	C	IEA	membrane
elfC		GO:0006810	P	IEA	transport
elfC		GO:0006810	P	IEA	transport
elfC		GO:0009279	C	IEA	cell outer membrane
elfC		GO:0009279	C	IEA	cell outer membrane
elfC		GO:0009279	C	IBA	cell outer membrane
elfC		GO:0009279	C	RCA	cell outer membrane
elfG		GO:0007155	P	IEA	cell adhesion
elfG		GO:0043709	P	IMP	cell adhesion involved in single-species biofilm formation
elfG		GO:0009289	C	IEA	pilus
elfG		GO:0009289	C	IEA	pilus
elfG		GO:0009289	C	IEA	pilus
elfG		GO:0009289	C	ISS	pilus
ycbU		GO:0007155	P	IEA	cell adhesion
ycbU		GO:0043709	P	IMP	cell adhesion involved in single-species biofilm formation
ycbU		GO:0009289	C	IEA	pilus
ycbU		GO:0009289	C	ISS	pilus
ycbV		GO:0007155	P	IEA	cell adhesion
ycbV		GO:0043709	P	IMP	cell adhesion involved in single-species biofilm formation
ycbV		GO:0009289	C	IEA	pilus
ycbV		GO:0009289	C	ISS	pilus
zapC		GO:0051301	P	IEA	cell division
zapC		GO:0005737	C	IEA	cytoplasm
zapC		GO:0005737	C	IEA	cytoplasm
zapC		GO:0005737	C	IEA	cytoplasm
zapC		GO:0000917	P	IEA	barrier septum assembly
zapC		GO:0000917	P	IEA	barrier septum assembly
zapC		GO:0005515	F	IPI	protein binding
zapC		GO:0005515	F	IPI	protein binding
zapC		GO:0043093	P	IEA	cytokinesis by binary fission
zapC		GO:0043093	P	IGI	cytokinesis by binary fission
zapC		GO:0032153	C	IDA	cell division site
zapC		GO:0032153	C	IDA	cell division site
ycbX		GO:0051537	F	IEA	2 iron, 2 sulfur cluster binding
ycbX		GO:0051536	F	IEA	iron-sulfur cluster binding
ycbX		GO:0030170	F	IEA	pyridoxal phosphate binding
ycbX		GO:0030151	F	IEA	molybdenum ion binding
ycbX		GO:0009055	F	IEA	electron carrier activity
ycbX		GO:0003824	F	IEA	catalytic activity
ycbX		GO:0009407	P	IMP	toxin catabolic process
ycbX		GO:0005515	F	IPI	protein binding
ycbX		GO:0005515	F	IPI	protein binding
rlmL		GO:0070476	P	IEA	rRNA (guanine-N7)-methylation
rlmL		GO:0070476	P	IDA	rRNA (guanine-N7)-methylation
rlmL		GO:0005515	F	IPI	protein binding
rlmL		GO:0032259	P	IEA	methylation
rlmL		GO:0032259	P	IEA	methylation
rlmL		GO:0016740	F	IEA	transferase activity
rlmL		GO:0008168	F	IEA	methyltransferase activity
rlmL		GO:0008168	F	IEA	methyltransferase activity
rlmL		GO:0006364	P	IEA	rRNA processing
rlmL		GO:0003676	F	IEA	nucleic acid binding
rlmL		GO:0052915	F	IEA	23S rRNA (guanine(2445)-N(2))-methyltransferase activity
rlmL		GO:0052915	F	IEA	23S rRNA (guanine(2445)-N(2))-methyltransferase activity
rlmL		GO:0070043	F	IEA	rRNA (guanine-N7-)-methyltransferase activity
rlmL		GO:0070043	F	IDA	rRNA (guanine-N7-)-methyltransferase activity
rlmL		GO:0031167	P	IEA	rRNA methylation
rlmL		GO:0031167	P	IDA	rRNA methylation
rlmL		GO:0005737	C	IEA	cytoplasm
rlmL		GO:0005737	C	IEA	cytoplasm
rlmL		GO:0005737	C	IEA	cytoplasm
rlmL		GO:0005737	C	IEA	cytoplasm
rlmL		GO:0005737	C	IC	cytoplasm
rlmL		GO:0003723	F	IEA	RNA binding
rlmL		GO:0003723	F	IEA	RNA binding
rlmL		GO:0003723	F	IEA	RNA binding
rlmL		GO:0070475	P	IMP	rRNA base methylation
rlmL		GO:0070475	P	IMP	rRNA base methylation
rlmL		GO:0008990	F	IEA	rRNA (guanine-N2-)-methyltransferase activity
rlmL		GO:0008990	F	IDA	rRNA (guanine-N2-)-methyltransferase activity
pqiA		GO:0005886	C	IEA	plasma membrane
pqiA		GO:0005886	C	IEA	plasma membrane
pqiA		GO:0005886	C	IEA	plasma membrane
pqiA		GO:0005886	C	IDA	plasma membrane
pqiA		GO:0016021	C	IEA	integral to membrane
pqiA		GO:0016020	C	IEA	membrane
pqiB		GO:0005886	C	IEA	plasma membrane
pqiB		GO:0005886	C	IEA	plasma membrane
pqiB		GO:0016021	C	IEA	integral to membrane
pqiB		GO:0016020	C	IEA	membrane
ymbA		GO:0005886	C	IEA	plasma membrane
ymbA		GO:0005886	C	IEA	plasma membrane
ymbA		GO:0016020	C	IEA	membrane
ycbZ		GO:0006515	P	IBA	misfolded or incompletely synthesized protein catabolic process
ycbZ		GO:0005737	C	IBA	cytoplasm
ycbZ		GO:0030163	P	IEA	protein catabolic process
ycbZ		GO:0005524	F	IEA	ATP binding
ycbZ		GO:0004252	F	IEA	serine-type endopeptidase activity
ycbZ		GO:0004176	F	IEA	ATP-dependent peptidase activity
ycbZ		GO:0004176	F	IBA	ATP-dependent peptidase activity
ycbZ		GO:0008236	F	IEA	serine-type peptidase activity
ycbZ		GO:0016787	F	IEA	hydrolase activity
ycbZ		GO:0008233	F	IEA	peptidase activity
ycbZ		GO:0006508	P	IEA	proteolysis
ycbZ		GO:0006508	P	IEA	proteolysis
sxy		GO:0045893	P	IMP	positive regulation of transcription, DNA-dependent
sxy		GO:1903658	P	IDA	NA
sxy		GO:0051090	P	IEP	regulation of sequence-specific DNA binding transcription factor activity
sxy		GO:0051090	P	IEP	regulation of sequence-specific DNA binding transcription factor activity
sxy		GO:0051090	P	IEP	regulation of sequence-specific DNA binding transcription factor activity
sxy		GO:0030420	P	IEA	establishment of competence for transformation
sxy		GO:0009290	P	IDA	DNA import into cell involved in transformation
sxy		GO:0009290	P	IMP	DNA import into cell involved in transformation
sxy		GO:0006355	P	IEA	regulation of transcription, DNA-dependent
sxy		GO:0006351	P	IEA	transcription, DNA-dependent
sxy		GO:0005515	F	IPI	protein binding
sxy		GO:0005515	F	IPI	protein binding
sxy		GO:0005515	F	IPI	protein binding
yccS		GO:0005886	C	IEA	plasma membrane
yccS		GO:0005886	C	IEA	plasma membrane
yccS		GO:0005886	C	IEA	plasma membrane
yccS		GO:0005886	C	IDA	plasma membrane
yccS		GO:0005886	C	IDA	plasma membrane
yccS		GO:0016021	C	IEA	integral to membrane
yccS		GO:0016020	C	IEA	membrane
yccF		GO:0005886	C	IEA	plasma membrane
yccF		GO:0005886	C	IEA	plasma membrane
yccF		GO:0005886	C	IEA	plasma membrane
yccF		GO:0005886	C	IDA	plasma membrane
yccF		GO:0005886	C	IDA	plasma membrane
yccF		GO:0016021	C	IEA	integral to membrane
yccF		GO:0016020	C	IEA	membrane
yccU		GO:0005829	C	IDA	cytosol
yccU		GO:0005829	C	IDA	cytosol
yccU		GO:0048037	F	IEA	cofactor binding
hspQ		GO:0009408	P	IEA	response to heat
hspQ		GO:0003677	F	IEA	DNA binding
hspQ		GO:0005737	C	IEA	cytoplasm
hspQ		GO:0005737	C	IEA	cytoplasm
hspQ		GO:0005737	C	IEA	cytoplasm
rlmI		GO:0005829	C	IDA	cytosol
rlmI		GO:0032259	P	IEA	methylation
rlmI		GO:0016740	F	IEA	transferase activity
rlmI		GO:0008649	F	IEA	rRNA methyltransferase activity
rlmI		GO:0008168	F	IEA	methyltransferase activity
rlmI		GO:0008168	F	IEA	methyltransferase activity
rlmI		GO:0006364	P	IEA	rRNA processing
rlmI		GO:0031167	P	IEA	rRNA methylation
rlmI		GO:0031167	P	IDA	rRNA methylation
rlmI		GO:0016434	F	IEA	rRNA (cytosine) methyltransferase activity
rlmI		GO:0016434	F	IDA	rRNA (cytosine) methyltransferase activity
rlmI		GO:0005737	C	IEA	cytoplasm
rlmI		GO:0005737	C	IEA	cytoplasm
rlmI		GO:0005737	C	IEA	cytoplasm
rlmI		GO:0005737	C	IC	cytoplasm
rlmI		GO:0070475	P	IMP	rRNA base methylation
rlmI		GO:0009383	F	IDA	rRNA (cytosine-C5-)-methyltransferase activity
rlmI		GO:0003723	F	IEA	RNA binding
rlmI		GO:0003723	F	IEA	RNA binding
rlmI		GO:0044010	P	IMP	single-species biofilm formation
yccX		GO:0008152	P	IEA	metabolic process
yccX		GO:0008152	P	IEA	metabolic process
yccX		GO:0008152	P	IEA	metabolic process
yccX		GO:0008152	P	IEA	metabolic process
yccX		GO:0009408	P	IMP	response to heat
yccX		GO:0016787	F	IEA	hydrolase activity
yccX		GO:0003998	F	IEA	acylphosphatase activity
yccX		GO:0003998	F	IEA	acylphosphatase activity
yccX		GO:0003998	F	IEA	acylphosphatase activity
yccX		GO:0003998	F	IDA	acylphosphatase activity
etp		GO:0006470	P	IEA	protein dephosphorylation
etp		GO:0016787	F	IEA	hydrolase activity
etp		GO:0004721	F	IEA	phosphoprotein phosphatase activity
etp		GO:0035335	P	IMP	peptidyl-tyrosine dephosphorylation
etp		GO:0004725	F	IEA	protein tyrosine phosphatase activity
etp		GO:0004725	F	IEA	protein tyrosine phosphatase activity
etp		GO:0004725	F	IDA	protein tyrosine phosphatase activity
gfcE		GO:0055085	P	IEA	transmembrane transport
gfcE		GO:0015159	F	IEA	polysaccharide transmembrane transporter activity
gfcE		GO:0015288	F	IEA	porin activity
gfcE		GO:0046930	C	IEA	pore complex
gfcE		GO:0009279	C	IEA	cell outer membrane
gfcE		GO:0009279	C	IEA	cell outer membrane
gfcE		GO:0016021	C	IEA	integral to membrane
gfcE		GO:0016020	C	IEA	membrane
gfcE		GO:0016020	C	IEA	membrane
gfcE		GO:0015774	P	IEA	polysaccharide transport
gfcE		GO:0015774	P	IEA	polysaccharide transport
gfcE		GO:0008643	P	IEA	carbohydrate transport
gfcE		GO:0006811	P	IEA	ion transport
gfcE		GO:0006810	P	IEA	transport
gfcD		GO:0005886	C	IEA	plasma membrane
gfcD		GO:0005886	C	IEA	plasma membrane
gfcD		GO:0016020	C	IEA	membrane
gfcB		GO:0005886	C	IEA	plasma membrane
gfcB		GO:0005886	C	IEA	plasma membrane
gfcB		GO:0016020	C	IEA	membrane
gfcA		GO:0005886	C	IEA	plasma membrane
gfcA		GO:0005886	C	IEA	plasma membrane
gfcA		GO:0005886	C	IEA	plasma membrane
gfcA		GO:0005886	C	IDA	plasma membrane
gfcA		GO:0016021	C	IEA	integral to membrane
gfcA		GO:0016020	C	IEA	membrane
insB-4		GO:0032196	P	IEA	transposition
insB-4		GO:0006310	P	IEA	DNA recombination
insB-4		GO:0004803	F	IEA	transposase activity
insB-4		GO:0003677	F	IEA	DNA binding
insB-4		GO:0006313	P	IEA	transposition, DNA-mediated
insB-4		GO:0006313	P	IMP	transposition, DNA-mediated
cspH		GO:0003676	F	IEA	nucleic acid binding
cspH		GO:0006355	P	IEA	regulation of transcription, DNA-dependent
cspH		GO:0006355	P	IEA	regulation of transcription, DNA-dependent
cspH		GO:0006351	P	IEA	transcription, DNA-dependent
cspH		GO:0005737	C	IEA	cytoplasm
cspH		GO:0005737	C	IEA	cytoplasm
cspH		GO:0003677	F	IEA	DNA binding
cspH		GO:0003677	F	IEA	DNA binding
cspG		GO:0005829	C	IDA	cytosol
cspG		GO:0003676	F	IEA	nucleic acid binding
cspG		GO:0006355	P	IEA	regulation of transcription, DNA-dependent
cspG		GO:0006355	P	IEA	regulation of transcription, DNA-dependent
cspG		GO:0006351	P	IEA	transcription, DNA-dependent
cspG		GO:0005737	C	IEA	cytoplasm
cspG		GO:0005737	C	IEA	cytoplasm
cspG		GO:0005515	F	IPI	protein binding
cspG		GO:0005515	F	IPI	protein binding
cspG		GO:0003677	F	IEA	DNA binding
cspG		GO:0003677	F	IEA	DNA binding
ymcE		GO:0005886	C	IEA	plasma membrane
ymcE		GO:0005886	C	IEA	plasma membrane
ymcE		GO:0016021	C	IEA	integral to membrane
ymcE		GO:0016020	C	IEA	membrane
yccM		GO:0055114	P	IEA	oxidation-reduction process
yccM		GO:0005886	C	IEA	plasma membrane
yccM		GO:0005886	C	IEA	plasma membrane
yccM		GO:0005886	C	IEA	plasma membrane
yccM		GO:0005886	C	IDA	plasma membrane
yccM		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
yccM		GO:0051536	F	IEA	iron-sulfur cluster binding
yccM		GO:0046872	F	IEA	metal ion binding
yccM		GO:0016021	C	IEA	integral to membrane
yccM		GO:0016020	C	IEA	membrane
rutF		GO:0016491	F	IEA	oxidoreductase activity
rutF		GO:0016491	F	IEA	oxidoreductase activity
rutF		GO:0010181	F	IEA	FMN binding
rutF		GO:0008752	F	IEA	FMN reductase activity
rutF		GO:0042602	F	IEA	riboflavin reductase (NADPH) activity
rutF		GO:0042602	F	IDA	riboflavin reductase (NADPH) activity
rutF		GO:0006212	P	IEA	uracil catabolic process
rutF		GO:0006212	P	IDA	uracil catabolic process
rutF		GO:0006212	P	IMP	uracil catabolic process
rutF		GO:0055114	P	IEA	oxidation-reduction process
rutF		GO:0055114	P	IEA	oxidation-reduction process
rutF		GO:0006208	P	IMP	pyrimidine base catabolic process
rutF		GO:0019740	P	IEA	nitrogen utilization
rutF		GO:0019740	P	IDA	nitrogen utilization
rutF		GO:0019740	P	IMP	nitrogen utilization
rutE		GO:0016491	F	IEA	oxidoreductase activity
rutE		GO:0016491	F	IEA	oxidoreductase activity
rutE		GO:0010181	F	IDA	FMN binding
rutE		GO:0035527	F	IEA	3-hydroxypropionate dehydrogenase (NADP+) activity
rutE		GO:0035527	F	IEA	3-hydroxypropionate dehydrogenase (NADP+) activity
rutE		GO:0035527	F	IGI	3-hydroxypropionate dehydrogenase (NADP+) activity
rutE		GO:0006212	P	IEA	uracil catabolic process
rutE		GO:0006212	P	IDA	uracil catabolic process
rutE		GO:0006212	P	IMP	uracil catabolic process
rutE		GO:0055114	P	IEA	oxidation-reduction process
rutE		GO:0055114	P	IEA	oxidation-reduction process
rutE		GO:0006208	P	IMP	pyrimidine base catabolic process
rutE		GO:0019740	P	IEA	nitrogen utilization
rutE		GO:0019740	P	IDA	nitrogen utilization
rutE		GO:0019740	P	IMP	nitrogen utilization
rutD		GO:0016811	F	IEA	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
rutD		GO:0016787	F	IEA	hydrolase activity
rutD		GO:0016787	F	IEA	hydrolase activity
rutD		GO:0006212	P	IEA	uracil catabolic process
rutD		GO:0006212	P	IEA	uracil catabolic process
rutD		GO:0006212	P	IMP	uracil catabolic process
rutD		GO:0006208	P	IMP	pyrimidine base catabolic process
rutD		GO:0019740	P	IEA	nitrogen utilization
rutD		GO:0019740	P	IMP	nitrogen utilization
rutC		GO:0055114	P	IEA	oxidation-reduction process
rutC		GO:0016491	F	IEA	oxidoreductase activity
rutC		GO:0016491	F	IEA	oxidoreductase activity
rutC		GO:0006212	P	IEA	uracil catabolic process
rutC		GO:0006212	P	IMP	uracil catabolic process
rutC		GO:0006208	P	IMP	pyrimidine base catabolic process
rutC		GO:0019740	P	IEA	nitrogen utilization
rutC		GO:0019740	P	IMP	nitrogen utilization
rutB		GO:0016787	F	IEA	hydrolase activity
rutB		GO:0008152	P	IEA	metabolic process
rutB		GO:0003824	F	IEA	catalytic activity
rutB		GO:0016811	F	IEA	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
rutB		GO:0016811	F	IEA	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
rutB		GO:0016811	F	IDA	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
rutB		GO:0006212	P	IEA	uracil catabolic process
rutB		GO:0006212	P	IDA	uracil catabolic process
rutB		GO:0006212	P	IMP	uracil catabolic process
rutB		GO:0006208	P	IMP	pyrimidine base catabolic process
rutB		GO:0019740	P	IEA	nitrogen utilization
rutB		GO:0019740	P	IDA	nitrogen utilization
rutB		GO:0019740	P	IMP	nitrogen utilization
rutA		GO:0006210	P	IDA	thymine catabolic process
rutA		GO:0016491	F	IEA	oxidoreductase activity
rutA		GO:0016705	F	IEA	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
rutA		GO:0052614	F	IDA	uracil oxygenase activity
rutA		GO:0052614	F	IDA	uracil oxygenase activity
rutA		GO:0006212	P	IEA	uracil catabolic process
rutA		GO:0006212	P	IEA	uracil catabolic process
rutA		GO:0006212	P	IDA	uracil catabolic process
rutA		GO:0006212	P	IMP	uracil catabolic process
rutA		GO:0055114	P	IEA	oxidation-reduction process
rutA		GO:0055114	P	IEA	oxidation-reduction process
rutA		GO:0004497	F	IEA	monooxygenase activity
rutA		GO:0004497	F	IEA	monooxygenase activity
rutA		GO:0004497	F	IEA	monooxygenase activity
rutA		GO:0004497	F	IDA	monooxygenase activity
rutA		GO:0006208	P	IMP	pyrimidine base catabolic process
rutA		GO:0019740	P	IEA	nitrogen utilization
rutA		GO:0019740	P	IDA	nitrogen utilization
rutA		GO:0019740	P	IMP	nitrogen utilization
efeO		GO:0010043	P	IEP	response to zinc ion
efeO		GO:0046677	P	IMP	response to antibiotic
efeO		GO:0006974	P	IMP	response to DNA damage stimulus
efeO		GO:0042597	C	IEA	periplasmic space
efeO		GO:0042597	C	IEA	periplasmic space
efeO		GO:0015684	P	IGI	ferrous iron transport
pgaD		GO:0005515	F	IPI	protein binding
pgaD		GO:0005515	F	IPI	protein binding
pgaD		GO:0005515	F	IPI	protein binding
pgaD		GO:0043708	P	IMP	cell adhesion involved in biofilm formation
pgaD		GO:0043708	P	IMP	cell adhesion involved in biofilm formation
pgaD		GO:0043708	P	IGI	cell adhesion involved in biofilm formation
pgaD		GO:0005887	C	RCA	integral to plasma membrane
pgaD		GO:0005887	C	RCA	integral to plasma membrane
pgaD		GO:0005886	C	IEA	plasma membrane
pgaD		GO:0005886	C	IEA	plasma membrane
pgaD		GO:0005886	C	IEA	plasma membrane
pgaD		GO:0005886	C	IDA	plasma membrane
pgaD		GO:0016021	C	IEA	integral to membrane
pgaD		GO:0016020	C	IEA	membrane
pgaC		GO:0008152	P	IEA	metabolic process
pgaC		GO:0008152	P	IEA	metabolic process
pgaC		GO:0008152	P	IEA	metabolic process
pgaC		GO:0005515	F	IPI	protein binding
pgaC		GO:0016757	F	IEA	transferase activity, transferring glycosyl groups
pgaC		GO:0016740	F	IEA	transferase activity
pgaC		GO:0043708	P	IMP	cell adhesion involved in biofilm formation
pgaC		GO:0043708	P	IGI	cell adhesion involved in biofilm formation
pgaC		GO:0005887	C	RCA	integral to plasma membrane
pgaC		GO:0005887	C	RCA	integral to plasma membrane
pgaC		GO:0005886	C	IEA	plasma membrane
pgaC		GO:0005886	C	IEA	plasma membrane
pgaC		GO:0005886	C	IEA	plasma membrane
pgaC		GO:0005886	C	IDA	plasma membrane
pgaC		GO:0008375	F	IEA	acetylglucosaminyltransferase activity
pgaC		GO:0008375	F	RCA	acetylglucosaminyltransferase activity
pgaC		GO:0008375	F	IMP	acetylglucosaminyltransferase activity
pgaC		GO:0016021	C	IEA	integral to membrane
pgaC		GO:0016020	C	IEA	membrane
pgaB		GO:0031246	C	RCA	intrinsic to internal side of cell outer membrane
pgaB		GO:0031246	C	RCA	intrinsic to internal side of cell outer membrane
pgaB		GO:0098732	P	IMP	NA
pgaB		GO:0098732	P	IDA	NA
pgaB		GO:0016787	F	IEA	hydrolase activity
pgaB		GO:0003824	F	IEA	catalytic activity
pgaB		GO:0005975	P	IEA	carbohydrate metabolic process
pgaB		GO:0009279	C	IEA	cell outer membrane
pgaB		GO:0009279	C	IEA	cell outer membrane
pgaB		GO:0044010	P	IMP	single-species biofilm formation
pgaB		GO:0016810	F	IEA	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
pgaB		GO:0016810	F	IMP	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
pgaB		GO:0016810	F	IDA	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
pgaB		GO:0016020	C	IEA	membrane
pgaA		GO:0055085	P	IEA	transmembrane transport
pgaA		GO:0055085	P	IMP	transmembrane transport
pgaA		GO:0016021	C	IEA	integral to membrane
pgaA		GO:0006810	P	IEA	transport
pgaA		GO:0006810	P	IMP	transport
pgaA		GO:0022891	F	IEA	substrate-specific transmembrane transporter activity
pgaA		GO:0022891	F	IMP	substrate-specific transmembrane transporter activity
pgaA		GO:0044010	P	IMP	single-species biofilm formation
pgaA		GO:0016020	C	IEA	membrane
pgaA		GO:0009279	C	IEA	cell outer membrane
pgaA		GO:0009279	C	IEA	cell outer membrane
dgcT		GO:0090609	P	IMP	NA
dgcT		GO:0008152	P	IEA	metabolic process
dgcT		GO:0008152	P	IEA	metabolic process
dgcT		GO:0016740	F	IEA	transferase activity
dgcT		GO:0046872	F	IEA	metal ion binding
dgcT		GO:0005525	F	IEA	GTP binding
dgcT		GO:0000166	F	IEA	nucleotide binding
dgcT		GO:0005886	C	IEA	plasma membrane
dgcT		GO:0005886	C	IEA	plasma membrane
dgcT		GO:0005886	C	IEA	plasma membrane
dgcT		GO:0005886	C	IDA	plasma membrane
dgcT		GO:0005886	C	IDA	plasma membrane
dgcT		GO:0052621	F	IEA	diguanylate cyclase activity
dgcT		GO:0052621	F	IMP	diguanylate cyclase activity
dgcT		GO:0052621	F	IMP	diguanylate cyclase activity
dgcT		GO:0051271	P	IMP	negative regulation of cellular component movement
dgcT		GO:0016021	C	IEA	integral to membrane
dgcT		GO:0016020	C	IEA	membrane
insE-1		GO:0032196	P	IEA	transposition
insE-1		GO:0006310	P	IEA	DNA recombination
insE-1		GO:0004803	F	IEA	transposase activity
insE-1		GO:0003677	F	IEA	DNA binding
insE-1		GO:0003677	F	IEA	DNA binding
insE-1		GO:0006313	P	IEA	transposition, DNA-mediated
insE-1		GO:0006313	P	IDA	transposition, DNA-mediated
ycdU		GO:0005886	C	IEA	plasma membrane
ycdU		GO:0005886	C	IEA	plasma membrane
ycdU		GO:0005886	C	IDA	plasma membrane
ycdU		GO:0016021	C	IEA	integral to membrane
ycdU		GO:0016020	C	IEA	membrane
ghrA		GO:0051287	F	IEA	NAD binding
ghrA		GO:0005829	C	IDA	cytosol
ghrA		GO:0016491	F	IEA	oxidoreductase activity
ghrA		GO:0005886	C	IEA	plasma membrane
ghrA		GO:0016618	F	IEA	hydroxypyruvate reductase activity
ghrA		GO:0016618	F	IEA	hydroxypyruvate reductase activity
ghrA		GO:0016618	F	IEA	hydroxypyruvate reductase activity
ghrA		GO:0016618	F	IDA	hydroxypyruvate reductase activity
ghrA		GO:0055114	P	IEA	oxidation-reduction process
ghrA		GO:0055114	P	IEA	oxidation-reduction process
ghrA		GO:0005737	C	IEA	cytoplasm
ghrA		GO:0005737	C	IEA	cytoplasm
ghrA		GO:0030267	F	IEA	glyoxylate reductase (NADP) activity
ghrA		GO:0030267	F	IEA	glyoxylate reductase (NADP) activity
ghrA		GO:0030267	F	IEA	glyoxylate reductase (NADP) activity
ghrA		GO:0030267	F	IDA	glyoxylate reductase (NADP) activity
ycdX		GO:0006260	P	IEA	DNA replication
ycdX		GO:0071897	P	IEA	DNA biosynthetic process
ycdX		GO:0016311	P	IEA	dephosphorylation
ycdX		GO:0005829	C	IDA	cytosol
ycdX		GO:0016787	F	IEA	hydrolase activity
ycdX		GO:0003824	F	IEA	catalytic activity
ycdX		GO:0016791	F	IEA	phosphatase activity
ycdX		GO:0046872	F	IEA	metal ion binding
ycdX		GO:0003887	F	IEA	DNA-directed DNA polymerase activity
ycdX		GO:0003677	F	IEA	DNA binding
ycdX		GO:0071978	P	IMP	bacterial-type flagellar swarming motility
ycdX		GO:0005515	F	IPI	protein binding
ycdX		GO:0042578	F	IDA	phosphoric ester hydrolase activity
ycdX		GO:0008270	F	IEA	zinc ion binding
ycdX		GO:0008270	F	IEA	zinc ion binding
ycdX		GO:0008270	F	IDA	zinc ion binding
ycdY		GO:0005829	C	IDA	cytosol
ycdY		GO:0071978	P	IMP	bacterial-type flagellar swarming motility
